scenario,seed,method,step,examples,compute_seconds,data_seconds,train_seconds,train_mse,validation_rmse,best_validation_rmse
physical_snr,22,expanded_stats,1800,921600,1.824005831615068,0.8987137281801552,2.722719559795223,0.00931147651746869,0.09706164736000268,0.09706164736000268
physical_snr,22,expanded_stats,1900,972800,1.9249453130178154,0.9485974804265425,2.873542793444358,0.009355315761640668,0.09729808795701528,0.09706164736000268
physical_snr,22,expanded_stats,2000,1024000,2.0262026701821014,0.998422532575205,3.0246252027573064,0.009354143436066806,0.09720344829584662,0.09706164736000268
physical_snr,22,expanded_stats,2100,1075200,2.127297155908309,1.0483243585331365,3.1756215144414455,0.009432768952101468,0.09691713780705875,0.09691713780705875
physical_snr,22,expanded_stats,2200,1126400,2.228592467843555,1.0981369622750208,3.3267294301185757,0.009341972060501575,0.09712491352479559,0.09691713780705875
physical_snr,22,expanded_stats,2300,1177600,2.3297566757537425,1.1479631873080507,3.477719863061793,0.009435556516982614,0.09704746309761167,0.09691713780705875
physical_snr,22,expanded_stats,2400,1228800,2.43086162104737,1.1978432782925665,3.6287048993399367,0.009503448125906288,0.09697594743875756,0.09691713780705875
physical_snr,22,expanded_stats,2500,1280000,2.5316850611707196,1.247702142689377,3.7793872038600966,0.009349008328281344,0.0973828664513955,0.09691713780705875
physical_snr,22,expanded_stats,2600,1331200,2.6328331265831366,1.2976557065267116,3.930488833109848,0.009201943832449615,0.09659678807576187,0.09659678807576187
physical_snr,22,expanded_stats,2700,1382400,2.733742528129369,1.3475285378517583,4.081271065981127,0.009256537854671478,0.09686327044994984,0.09659678807576187
physical_snr,22,expanded_stats,2800,1433600,2.8351067019393668,1.3974840660812333,4.2325907680206,0.009225852596573532,0.09749982757425016,0.09659678807576187
physical_snr,22,expanded_stats,2900,1484800,2.936358074308373,1.4473576385062188,4.383715712814592,0.009226548131555318,0.09663378174778298,0.09659678807576187
physical_snr,22,expanded_stats,3000,1536000,3.037494267337024,1.4971820252249017,4.534676292561926,0.009353429386392236,0.09652656386337487,0.09652656386337487
physical_snr,22,deepsets,0,0,0.0,0.0,0.0,,0.6642755166744772,0.6642755166744772
physical_snr,22,deepsets,100,51200,0.11592818587087095,0.05007652787026018,0.16600471374113113,0.106075296420604,0.13668953785410143,0.13668953785410143
physical_snr,22,deepsets,200,102400,0.23154676822014153,0.10034029057715088,0.3318870587972924,0.013330365009605884,0.11097586825960887,0.11097586825960887
physical_snr,22,deepsets,300,153600,0.3453693628543988,0.1500644136685878,0.4954337765229866,0.011264888681471347,0.10838818863723015,0.10838818863723015
physical_snr,22,deepsets,400,204800,0.45925368333701044,0.19981325848493725,0.6590669418219477,0.011093791946768761,0.10751909667630212,0.10751909667630212
physical_snr,22,deepsets,500,256000,0.5733956752810627,0.2495442780200392,0.8229399533011019,0.011079287929460406,0.10704984914438498,0.10704984914438498
physical_snr,22,deepsets,600,307200,0.6876027033431455,0.2992389240534976,0.9868416273966432,0.010977976620197297,0.10684503481106683,0.10684503481106683
physical_snr,22,deepsets,700,358400,0.8016635018866509,0.3488586957100779,1.1505221975967288,0.010857275472953915,0.10667586590024512,0.10667586590024512
physical_snr,22,deepsets,800,409600,0.9154637233586982,0.3983912533149123,1.3138549766736105,0.010863570384681226,0.10649102222765211,0.10649102222765211
physical_snr,22,deepsets,900,460800,1.0296259911265224,0.4479595854645595,1.477585576591082,0.010925415139645338,0.10652269082051032,0.10649102222765211
physical_snr,22,deepsets,1000,512000,1.14379517827183,0.49759495235048234,1.6413901306223124,0.010893186666071414,0.10633938152946695,0.10633938152946695
physical_snr,22,deepsets,1100,563200,1.257899200776592,0.5472508094972,1.8051500102737918,0.010811651954427362,0.10638396310302192,0.10633938152946695
physical_snr,22,deepsets,1200,614400,1.3718178962590173,0.5968834583181888,1.968701354577206,0.010850725444033742,0.1067544825102309,0.10633938152946695
physical_snr,22,deepsets,1300,665600,1.4856824377784505,0.6465942426584661,2.1322766804369166,0.010763471759855748,0.10631927495759066,0.10631927495759066
physical_snr,22,deepsets,1400,716800,1.5998486781027168,0.6962897274643183,2.296138405567035,0.01069372182711959,0.10643824631287435,0.10631927495759066
physical_snr,22,deepsets,1500,768000,1.714165594195947,0.7461162700783461,2.460281864274293,0.010782772293314338,0.10633994243192173,0.10631927495759066
physical_snr,22,deepsets,1600,819200,1.8284353368217126,0.7958811250282452,2.6243164618499577,0.010874631199985742,0.10597465434774138,0.10597465434774138
physical_snr,22,deepsets,1700,870400,1.942531690816395,0.8455103768501431,2.788042067666538,0.01075255055911839,0.10611095100716968,0.10597465434774138
physical_snr,22,deepsets,1800,921600,2.0566109429346398,0.8951993132941425,2.9518102562287822,0.01074403832666576,0.10587975495138588,0.10587975495138588
physical_snr,22,deepsets,1900,972800,2.1708795736776665,0.9447941459948197,3.115673719672486,0.010748511413112283,0.10585606710488368,0.10585606710488368
physical_snr,22,deepsets,2000,1024000,2.2852218074258417,0.9943131215404719,3.2795349289663136,0.01081208698451519,0.10640400567927677,0.10585606710488368
physical_snr,22,deepsets,2100,1075200,2.3994565384928137,1.0439740895526484,3.443430628045462,0.010774420294910669,0.10534290133124798,0.10534290133124798
physical_snr,22,deepsets,2200,1126400,2.513879672042094,1.093613874167204,3.607493546209298,0.010686081228777766,0.10582533055491128,0.10534290133124798
physical_snr,22,deepsets,2300,1177600,2.6281331130303442,1.1432235406246036,3.771356653654948,0.010809304723516107,0.10744750727269782,0.10534290133124798
physical_snr,22,deepsets,2400,1228800,2.743041746551171,1.193254355690442,3.936296102241613,0.010855819927528501,0.10507419580629346,0.10507419580629346
physical_snr,22,deepsets,2500,1280000,2.8604908895213157,1.2449016374303028,4.1053925269516185,0.010705986088141798,0.10535264516533335,0.10507419580629346
physical_snr,22,deepsets,2600,1331200,2.9762691525975242,1.2951076232129708,4.271376775810495,0.010539931328967213,0.10470333060228941,0.10470333060228941
physical_snr,22,deepsets,2700,1382400,3.090530736139044,1.3447706766892225,4.435301412828267,0.010648249685764312,0.10472432421645729,0.10470333060228941
physical_snr,22,deepsets,2800,1433600,3.204787806374952,1.3944898676127195,4.599277673987672,0.010559181161224842,0.10516905753277482,0.10470333060228941
physical_snr,22,deepsets,2900,1484800,3.319005253375508,1.4442045412724838,4.763209794647992,0.010528070544824004,0.10514803609542096,0.10470333060228941
physical_snr,22,deepsets,3000,1536000,3.4331301569473,1.493941118940711,4.927071275888011,0.010597399463877081,0.10446267164504655,0.10446267164504655
physical_snr,33,mean_var,0,0,0.0,0.0,0.0,,0.5495113234416373,0.5495113234416373
physical_snr,33,mean_var,100,51200,0.0855343583971262,0.04949374671559781,0.135028105112724,0.039606633223593236,0.11628510868868853,0.11628510868868853
physical_snr,33,mean_var,200,102400,0.17033137963153422,0.09904656803701073,0.26937794766854495,0.012111714221537112,0.10844031800644509,0.10844031800644509
physical_snr,33,mean_var,300,153600,0.25539330451283604,0.14864446816500276,0.4040377726778388,0.011251593763008714,0.1066385775389231,0.1066385775389231
physical_snr,33,mean_var,400,204800,0.34026358590926975,0.19827136606909335,0.5385349519783631,0.01116687037050724,0.10627818933086913,0.10627818933086913
physical_snr,33,mean_var,500,256000,0.42534415738191456,0.24788460065610707,0.6732287580380216,0.011013168487697839,0.10617743150484826,0.10617743150484826
physical_snr,33,mean_var,600,307200,0.5102557744830847,0.297509454889223,0.8077652293723077,0.011050192844122649,0.10592160831430861,0.10592160831430861
physical_snr,33,mean_var,700,358400,0.5953431890811771,0.34707234788220376,0.9424155369633809,0.011121015846729278,0.1057083204656067,0.1057083204656067
physical_snr,33,mean_var,800,409600,0.680189368664287,0.3966730892425403,1.0768624579068273,0.010910177379846573,0.10511826717883398,0.10511826717883398
physical_snr,33,mean_var,900,460800,0.7650062085594982,0.44620958296582103,1.2112157915253192,0.010686588175594806,0.10440130472218151,0.10440130472218151
physical_snr,33,mean_var,1000,512000,0.8499375623650849,0.49595970334485173,1.3458972657099366,0.0105138545576483,0.10379575018020132,0.10379575018020132
physical_snr,33,mean_var,1100,563200,0.9348754247184843,0.5455950858304277,1.480470510548912,0.01045463447459042,0.10375048090223302,0.10375048090223302
physical_snr,33,mean_var,1200,614400,1.0197712644003332,0.5951641448773444,1.6149354092776775,0.010281298458576203,0.10283176037910066,0.10283176037910066
physical_snr,33,mean_var,1300,665600,1.1047536972910166,0.6447795329149812,1.7495332302059978,0.010121504925191403,0.10159981737281959,0.10159981737281959
physical_snr,33,mean_var,1400,716800,1.1898462679237127,0.6943451320985332,1.884191400022246,0.010196145037189125,0.1001342755374684,0.1001342755374684
physical_snr,33,mean_var,1500,768000,1.274759300518781,0.7438661470077932,2.018625447526574,0.009889642130583525,0.0995271701024294,0.0995271701024294
physical_snr,33,mean_var,1600,819200,1.3598974166670814,0.7934069224866107,2.153304339153692,0.009772168835625053,0.09936183594940637,0.09936183594940637
physical_snr,33,mean_var,1700,870400,1.4449715507216752,0.8428658952470869,2.287837445968762,0.009629852324724197,0.09897330109000631,0.09897330109000631
physical_snr,33,mean_var,1800,921600,1.5298779698787257,0.8925073309801519,2.4223853008588776,0.009743734584189952,0.09909294942627363,0.09897330109000631
physical_snr,33,mean_var,1900,972800,1.6149242089595646,0.9420526436297223,2.556976852589287,0.009471027334220707,0.09821173216167217,0.09821173216167217
physical_snr,33,mean_var,2000,1024000,1.6998652523616329,0.9915589470183477,2.6914241993799806,0.009530707220546901,0.09805484270683952,0.09805484270683952
physical_snr,33,mean_var,2100,1075200,1.7858012183569372,1.0416644437937066,2.8274656621506438,0.00964995943941176,0.09894429781480409,0.09805484270683952
physical_snr,33,mean_var,2200,1126400,1.8717913193395361,1.0917130659800023,2.9635043853195384,0.009480814831331372,0.0992109869947623,0.09805484270683952
physical_snr,33,mean_var,2300,1177600,1.9564904916333035,1.1410961020737886,3.097586593707092,0.009627636903896928,0.0979865696110493,0.0979865696110493
physical_snr,33,mean_var,2400,1228800,2.0415778468595818,1.1906150140566751,3.232192860916257,0.00958233912475407,0.09776470996352539,0.09776470996352539
physical_snr,33,mean_var,2500,1280000,2.1263698793482035,1.2401316572213545,3.366501536569558,0.009500580141320825,0.09759231978702351,0.09759231978702351
physical_snr,33,mean_var,2600,1331200,2.211283133015968,1.2896340382285416,3.5009171712445095,0.009594282461330294,0.09842394677441496,0.09759231978702351
physical_snr,33,mean_var,2700,1382400,2.2962034504162148,1.3390575901139528,3.6352610405301675,0.009472128804773092,0.09819597962451183,0.09759231978702351
physical_snr,33,mean_var,2800,1433600,2.3813246209174395,1.3884975297842175,3.769822150701657,0.009449479775503278,0.09773926568784787,0.09759231978702351
physical_snr,33,mean_var,2900,1484800,2.4661665342282504,1.4379213615320623,3.9040878957603127,0.009396797441877425,0.09792751900155518,0.09759231978702351
physical_snr,33,mean_var,3000,1536000,2.551324979751371,1.4873752827988937,4.038700262550265,0.009519030102528631,0.0978128277264455,0.09759231978702351
physical_snr,33,expanded_stats,0,0,0.0,0.0,0.0,,0.484869857784499,0.484869857784499
physical_snr,33,expanded_stats,100,51200,0.10107009555213153,0.04978313483297825,0.15085323038510978,0.028365871468558908,0.11998895267885815,0.11998895267885815
physical_snr,33,expanded_stats,200,102400,0.20193358650431037,0.09933301096316427,0.30126659746747464,0.013375090714544059,0.11378227632157338,0.11378227632157338
physical_snr,33,expanded_stats,300,153600,0.302847919636406,0.14902756037190557,0.45187548000831157,0.012068508565425873,0.10801213980889002,0.10801213980889002
physical_snr,33,expanded_stats,400,204800,0.4038532115519047,0.19886110606603324,0.6027143176179379,0.010953659778460861,0.10286496147681976,0.10286496147681976
physical_snr,33,expanded_stats,500,256000,0.5044426855165511,0.24848206364549696,0.7529247491620481,0.010083306021988392,0.10140219155842334,0.10140219155842334
physical_snr,33,expanded_stats,600,307200,0.6050046294694766,0.2981231207959354,0.903127750265412,0.010004186294972897,0.1004027518470018,0.1004027518470018
physical_snr,33,expanded_stats,700,358400,0.7055142286699265,0.34779500402510166,1.0533092326950282,0.00995663766283542,0.10020566869541046,0.10020566869541046
physical_snr,33,expanded_stats,800,409600,0.8062298626173288,0.39742523815948516,1.203655100776814,0.009811674291267992,0.10013489784282016,0.10013489784282016
physical_snr,33,expanded_stats,900,460800,0.9067909813020378,0.4471722518792376,1.3539632331812754,0.009645838979631663,0.09947343820559493,0.09947343820559493
physical_snr,33,expanded_stats,1000,512000,1.0072829260025173,0.4969571008114144,1.5042400268139318,0.009633140908554196,0.09941892610810481,0.09941892610810481
physical_snr,33,expanded_stats,1100,563200,1.1081461565336213,0.5466686235740781,1.6548147801076993,0.009631662885658443,0.09959884402738259,0.09941892610810481
physical_snr,33,expanded_stats,1200,614400,1.2086764019913971,0.5964398219948635,1.8051162239862606,0.009586323145776987,0.09859381647394161,0.09859381647394161
physical_snr,33,expanded_stats,1300,665600,1.3092096113832667,0.6461115464335307,1.9553211578167975,0.009588516154326498,0.09848340215928746,0.09848340215928746
physical_snr,33,expanded_stats,1400,716800,1.4097420374164358,0.6958447166252881,2.105586754041724,0.009664450362324715,0.09840194308318335,0.09840194308318335
physical_snr,33,expanded_stats,1500,768000,1.510397323523648,0.7456129899946973,2.2560103135183454,0.00950358020607382,0.09777965647446658,0.09777965647446658
physical_snr,33,expanded_stats,1600,819200,1.6109060104936361,0.7952886364655569,2.406194646959193,0.009453748082742096,0.09770557397753857,0.09770557397753857
physical_snr,33,expanded_stats,1700,870400,1.712671217508614,0.8455280306516215,2.5581992481602356,0.009351576543413103,0.09766319315931872,0.09766319315931872
physical_snr,33,expanded_stats,1800,921600,1.815381151624024,0.8964219320332631,2.711803083657287,0.009442346724681557,0.09801794897301788,0.09766319315931872
physical_snr,33,expanded_stats,1900,972800,1.9971375279128551,0.9757195325801149,2.97285706049297,0.009218747988343238,0.09730254001669261,0.09730254001669261
physical_snr,33,expanded_stats,2000,1024000,2.1363036188995466,1.039392867591232,3.1756964864907786,0.0093093391507864,0.09729989088052411,0.09729989088052411
physical_snr,33,expanded_stats,2100,1075200,2.2355843681143597,1.0885650654090568,3.3241494335234165,0.009440866643562912,0.09769767399502996,0.09729989088052411
physical_snr,33,expanded_stats,2200,1126400,2.3360068226465955,1.1383539187954739,3.4743607414420694,0.009229427124373614,0.09746726965061733,0.09729989088052411
physical_snr,33,expanded_stats,2300,1177600,2.434931234223768,1.187461259891279,3.622392494115047,0.009417975889518856,0.09704942359404,0.09704942359404
physical_snr,33,expanded_stats,2400,1228800,2.5340293053304777,1.2367023510159925,3.77073165634647,0.009334855335764588,0.09697207262109706,0.09697207262109706
physical_snr,33,expanded_stats,2500,1280000,2.633084519649856,1.285886091995053,3.918970611644909,0.00933840029872954,0.09689882326597274,0.09689882326597274
physical_snr,33,expanded_stats,2600,1331200,2.7322073138784617,1.3351480920100585,4.06735540588852,0.009407997527159751,0.09746924735055043,0.09689882326597274
physical_snr,33,expanded_stats,2700,1382400,2.8313462312798947,1.3843382199993357,4.21568445127923,0.009261439368128777,0.09676042691700473,0.09676042691700473
physical_snr,33,expanded_stats,2800,1433600,2.9305225966963917,1.433634209446609,4.364156806143001,0.009165736711584032,0.09692161079899406,0.09676042691700473
physical_snr,33,expanded_stats,2900,1484800,3.029665694455616,1.482789525645785,4.512455220101401,0.009173998152837157,0.0967971983598739,0.09676042691700473
physical_snr,33,expanded_stats,3000,1536000,3.1287908868398517,1.5319968810072169,4.660787767847069,0.009293094528838992,0.0971380163972358,0.09676042691700473
physical_snr,33,deepsets,0,0,0.0,0.0,0.0,,0.5595514469826136,0.5595514469826136
physical_snr,33,deepsets,100,51200,0.11530029436107725,0.049473665305413306,0.16477395966649055,0.058069853177294135,0.11782535911062757,0.11782535911062757
physical_snr,33,deepsets,200,102400,0.229275057092309,0.0987789451610297,0.3280540022533387,0.01212913385592401,0.10892657077973981,0.10892657077973981
physical_snr,33,deepsets,300,153600,0.3425468758214265,0.14798868726938963,0.49053556309081614,0.011351387212052942,0.10700513502616163,0.10700513502616163
physical_snr,33,deepsets,400,204800,0.4561904846923426,0.19735399971250445,0.653544484404847,0.011154311886057257,0.10614844637156493,0.10614844637156493
physical_snr,33,deepsets,500,256000,0.5695757530629635,0.24667354952543974,0.8162493025884032,0.010929084168747067,0.10579777455573414,0.10579777455573414
physical_snr,33,deepsets,600,307200,0.6832196947652847,0.29598431242629886,0.9792040071915835,0.010949707105755806,0.10554888122613879,0.10554888122613879
physical_snr,33,deepsets,700,358400,0.7969373015221208,0.3452771280426532,1.142214429564774,0.011020774338394403,0.10528509336105514,0.10528509336105514
physical_snr,33,deepsets,800,409600,0.910849204286933,0.39461768500041217,1.3054668892873451,0.010860430421307682,0.1053583342187221,0.10528509336105514
physical_snr,33,deepsets,900,460800,1.0244235444115475,0.4437993741594255,1.468222918570973,0.010761407958343626,0.10537621312515849,0.10528509336105514
physical_snr,33,deepsets,1000,512000,1.1379389849025756,0.49304517614655197,1.6309841610491276,0.010778934583067895,0.10540301709561616,0.10528509336105514
physical_snr,33,deepsets,1100,563200,1.2532329676905647,0.5432746303267777,1.7965075980173424,0.010884808944538235,0.10522557225806717,0.10522557225806717
physical_snr,33,deepsets,1200,614400,1.3665270645869896,0.592528248205781,1.9590553127927706,0.010814199959859251,0.10512643156043767,0.10512643156043767
physical_snr,33,deepsets,1300,665600,1.4806344788521528,0.6420850948197767,2.1227195736719295,0.010823769979178905,0.10504463943866897,0.10504463943866897
physical_snr,33,deepsets,1400,716800,1.5942334547871724,0.6913214474916458,2.285554902278818,0.010806012023240328,0.10474796078641106,0.10474796078641106
physical_snr,33,deepsets,1500,768000,1.707730813883245,0.7404824804980308,2.4482132943812758,0.010747433146461845,0.10489605313144826,0.10474796078641106
physical_snr,33,deepsets,1600,819200,1.8210348148131743,0.7895506916102022,2.6105855064233765,0.010719166668131948,0.10450403069181187,0.10450403069181187
physical_snr,33,deepsets,1700,870400,1.9344270632136613,0.8388433188665658,2.773270382080227,0.010582241909578443,0.10456227161680276,0.10450403069181187
physical_snr,33,deepsets,1800,921600,2.047898941207677,0.888140375027433,2.93603931623511,0.010688644051551819,0.10476760558707897,0.10450403069181187
physical_snr,33,deepsets,1900,972800,2.1611581256147474,0.9373896971810609,3.0985478227958083,0.010512350872159005,0.10559288739219516,0.10450403069181187
physical_snr,33,deepsets,2000,1024000,2.274660018272698,0.9867933944333345,3.2614534127060324,0.010620061066001654,0.10394604040995721,0.10394604040995721
physical_snr,33,deepsets,2100,1075200,2.388013534247875,1.0359753384254873,3.4239888726733625,0.010656957728788257,0.10427897821622983,0.10394604040995721
physical_snr,33,deepsets,2200,1126400,2.501340947463177,1.0852179925423115,3.5865589400054887,0.010494689252227544,0.10384102988448818,0.10384102988448818
physical_snr,33,deepsets,2300,1177600,2.61481788137462,1.1343875455204397,3.7492054268950596,0.010503126652911305,0.10390018717381981,0.10384102988448818
physical_snr,33,deepsets,2400,1228800,2.728297342429869,1.1836809039814398,3.9119782464113086,0.010453459480777383,0.1033372816460533,0.1033372816460533
physical_snr,33,deepsets,2500,1280000,2.8416414237581193,1.232967598713003,4.074609022471122,0.01047845182940364,0.10318141640454023,0.10318141640454023
physical_snr,33,deepsets,2600,1331200,2.9546656648162752,1.282076591742225,4.2367422565585,0.01047227437607944,0.10322447438104439,0.10318141640454023
physical_snr,33,deepsets,2700,1382400,3.0679744166554883,1.3313341301400214,4.39930854679551,0.01027612610720098,0.10282218518467395,0.10282218518467395
physical_snr,33,deepsets,2800,1433600,3.181505339569412,1.3806301999138668,4.562135539483279,0.010306320562958717,0.10274636277614724,0.10274636277614724
physical_snr,33,deepsets,2900,1484800,3.2950603801291436,1.429892249405384,4.724952629534528,0.010198443615809082,0.10264295756743845,0.10264295756743845
physical_snr,33,deepsets,3000,1536000,3.408378441235982,1.4790891512529925,4.887467592488974,0.010283465310931206,0.10278844004080734,0.10264295756743845
physical_snr,33,raw,0,0,0.0,0.0,0.0,,0.518639127664014,0.518639127664014
physical_snr,33,raw,100,51200,0.07885291730053723,0.04906452412251383,0.12791744142305106,0.06910996548831463,0.2150811047883287,0.2150811047883287
physical_snr,33,raw,200,102400,0.15738573274575174,0.09807241871021688,0.2554581514559686,0.04423502411693334,0.2114775680745863,0.2114775680745863
physical_snr,33,raw,300,153600,0.2360159318195656,0.14703582739457488,0.3830517592141405,0.043641797341406344,0.2109243144507826,0.2109243144507826
physical_snr,33,raw,400,204800,0.3145073360064998,0.19599131972063333,0.5104986557271332,0.043892759755253793,0.21077300851204123,0.21077300851204123
physical_snr,33,raw,500,256000,0.3938743966864422,0.24556505994405597,0.6394394566304982,0.043560097813606265,0.2107130655980927,0.2107130655980927
physical_snr,33,raw,600,307200,0.47323223017156124,0.2950442727888003,0.7682765029603615,0.04402077876031399,0.21068150729053972,0.21068150729053972
physical_snr,33,raw,700,358400,0.5514807602157816,0.3440508240601048,0.8955315842758864,0.044131352417171005,0.2106542713144895,0.2106542713144895
physical_snr,33,raw,800,409600,0.6302610603161156,0.39299568184651434,1.02325674216263,0.04356990568339825,0.21061224003492948,0.21061224003492948
physical_snr,33,raw,900,460800,0.7087526835966855,0.44181661552283913,1.1505692991195247,0.04344010151922703,0.21040343864253852,0.21040343864253852
physical_snr,33,raw,1000,512000,0.7873474915977567,0.49072837771382183,1.2780758693115786,0.043124121837317946,0.21029761473682246,0.21029761473682246
physical_snr,33,raw,1100,563200,0.8659198514651507,0.5396260534180328,1.4055459048831835,0.043930436000227925,0.21011789252945526,0.21011789252945526
physical_snr,33,raw,1200,614400,0.9444776377640665,0.5886391481617466,1.533116785925813,0.04403014875948429,0.20967162116092447,0.20967162116092447
physical_snr,33,raw,1300,665600,1.023166268831119,0.6375466225435957,1.6607128913747147,0.04313657086342573,0.2059243068339465,0.2059243068339465
physical_snr,33,raw,1400,716800,1.1015808811644092,0.6863944849465042,1.7879753661109135,0.021465433929115534,0.1103824641929962,0.1103824641929962
physical_snr,33,raw,1500,768000,1.179990945267491,0.7352333134040236,1.9152242586715147,0.011639818642288446,0.10739312212448492,0.10739312212448492
physical_snr,33,raw,1600,819200,1.2608859310857952,0.7854217684362084,2.0463076995220035,0.011321784313768148,0.10696449713145009,0.10696449713145009
physical_snr,33,raw,1700,870400,1.3410936085274443,0.8355606575496495,2.176654266077094,0.011082695471122861,0.10660880398407392,0.10660880398407392
physical_snr,33,raw,1800,921600,1.4204356611007825,0.8848810982890427,2.305316759389825,0.011189348939806222,0.1071677296530356,0.10660880398407392
physical_snr,33,raw,1900,972800,1.499576196190901,0.9343463997356594,2.4339225959265605,0.010958503792062401,0.10736483155999248,0.10660880398407392
physical_snr,33,raw,2000,1024000,1.5788817800348625,0.9838829775108024,2.562764757545665,0.011105310088023543,0.10655405455585522,0.10655405455585522
physical_snr,33,raw,2100,1075200,1.6581726121949032,1.0333152336534113,2.6914878458483145,0.01118452581577003,0.10662422812156098,0.10655405455585522
physical_snr,33,raw,2200,1126400,1.7377798596862704,1.0828242743154988,2.820604134001769,0.010998390903696418,0.10642178093971677,0.10642178093971677
physical_snr,33,raw,2300,1177600,1.8173493389040232,1.1321782896993682,2.9495276286033913,0.011073423875495791,0.10631727019071464,0.10631727019071464
physical_snr,33,raw,2400,1228800,1.8968532413709909,1.1815579293761402,3.078411170747131,0.010995227284729481,0.10600282288317021,0.10600282288317021
physical_snr,33,raw,2500,1280000,1.9763852385804057,1.23106268432457,3.2074479229049757,0.011087780352681875,0.10620688513750107,0.10600282288317021
physical_snr,33,raw,2600,1331200,2.0558870203094557,1.2805297516752034,3.336416771984659,0.011120396424084902,0.10677632295089348,0.10600282288317021
physical_snr,33,raw,2700,1382400,2.1355256595415995,1.329929279629141,3.4654549391707405,0.010959777384996414,0.10646387303890717,0.10600282288317021
physical_snr,33,raw,2800,1433600,2.2154109936673194,1.3794356791768223,3.5948466728441417,0.011025967877358198,0.10651849056267503,0.10600282288317021
physical_snr,33,raw,2900,1484800,2.2949451316380873,1.428743652999401,3.7236887846374884,0.010921462951228023,0.10587348513215625,0.10587348513215625
physical_snr,33,raw,3000,1536000,2.37428800330963,1.478307661251165,3.852595664560795,0.011038775565102696,0.10638622393115789,0.10587348513215625
uniform_fixed,11,deepsets,0,0,0.0,0.0,0.0,,0.3038367961120301,0.3038367961120301
uniform_fixed,11,deepsets,100,51200,0.11537122260779142,0.0504334467696026,0.16580466937739402,0.058642439348623156,0.11304151103084703,0.11304151103084703
uniform_fixed,11,deepsets,200,102400,0.22922911727800965,0.1008223567623645,0.33005147404037416,0.012750953435897827,0.11103954177054705,0.11103954177054705
uniform_fixed,11,deepsets,300,153600,0.3435485754162073,0.15182027616538107,0.4953688515815884,0.01249142298474908,0.11025240065387677,0.11025240065387677
uniform_fixed,11,deepsets,400,204800,0.46029397984966636,0.20441275730263442,0.6647067371523008,0.012353893285617232,0.10958356443373335,0.10958356443373335
uniform_fixed,11,deepsets,500,256000,0.5738230801653117,0.2549355257069692,0.8287586058722809,0.012657371712848545,0.1094103249544235,0.1094103249544235
uniform_fixed,11,deepsets,600,307200,0.6874551823129877,0.305275147780776,0.9927303300937638,0.012202910771593451,0.10946778866229667,0.1094103249544235
uniform_fixed,11,deepsets,700,358400,0.8010185086168349,0.3559662231709808,1.1569847317878157,0.012539577912539243,0.10897141665172136,0.10897141665172136
uniform_fixed,11,deepsets,800,409600,0.9143112772144377,0.40632590116001666,1.3206371783744544,0.012360669113695622,0.10933496223449733,0.10897141665172136
uniform_fixed,11,deepsets,900,460800,1.0276365065947175,0.4565351257333532,1.4841716323280707,0.01220590053126216,0.1087957054338756,0.1087957054338756
uniform_fixed,11,deepsets,1000,512000,1.1410556089831516,0.5069396237377077,1.6479952327208593,0.012319062687456608,0.11010967171093623,0.1087957054338756
uniform_fixed,11,deepsets,1100,563200,1.2542117673438042,0.5573064144700766,1.8115181818138808,0.012305487729609012,0.10917164142209285,0.1087957054338756
uniform_fixed,11,deepsets,1200,614400,1.3676603072090074,0.6076726897154003,1.9753329969244078,0.01233054580166936,0.11023013264070063,0.1087957054338756
uniform_fixed,11,deepsets,1300,665600,1.4808897450566292,0.6580120215658098,2.138901766622439,0.0123312646150589,0.10890763969511104,0.1087957054338756
uniform_fixed,11,deepsets,1400,716800,1.594303413759917,0.7083685491234064,2.3026719628833234,0.012410598816350102,0.10903517779315061,0.1087957054338756
uniform_fixed,11,deepsets,1500,768000,1.707681405940093,0.7586088214302436,2.4662902273703367,0.012409700509160758,0.1106648496302874,0.1087957054338756
uniform_fixed,11,deepsets,1600,819200,1.8213411575416103,0.8091991186374798,2.63054027617909,0.012282639089971781,0.10873231955903662,0.10873231955903662
uniform_fixed,11,deepsets,1700,870400,1.9346165569731966,0.8594870201777667,2.7941035771509632,0.012293350324034691,0.1086826537682349,0.1086826537682349
uniform_fixed,11,deepsets,1800,921600,2.0482820223551244,0.909811966586858,2.9580939889419824,0.012225941689684987,0.10975908509772071,0.1086826537682349
uniform_fixed,11,deepsets,1900,972800,2.161595243611373,0.960205857292749,3.121801100904122,0.012447248566895724,0.1086398778403863,0.1086398778403863
uniform_fixed,11,deepsets,2000,1024000,2.276564921019599,1.0107454676181078,3.2873103886377066,0.01232332019135356,0.10883594262532223,0.1086398778403863
uniform_fixed,11,deepsets,2100,1075200,2.390591162722558,1.0611599622061476,3.4517511249287054,0.012337295366451144,0.10868993417106391,0.1086398778403863
uniform_fixed,11,deepsets,2200,1126400,2.504536539898254,1.111603502300568,3.616140042198822,0.012290880111977457,0.10861865169744898,0.10861865169744898
uniform_fixed,11,deepsets,2300,1177600,2.6200247635133564,1.1630737164523453,3.7830984799657017,0.01213351440615952,0.10859192908798405,0.10859192908798405
uniform_fixed,11,deepsets,2400,1228800,2.734008382773027,1.2135659670457244,3.947574349818751,0.01222687928006053,0.10930137460385891,0.10859192908798405
